repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,26dd1c3c765548ee9307acf0864f0bb2bf52bcbf,"Merge pull request #6846 from Bnyro/master

refactor: simplify ImportHelper#importPlaylists",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces a verbose `if (videoId != null) { ... }` block with a more concise and idiomatic Kotlin `?.let` chain, reducing nesting and improving readability. Additionally, the `bufferedReader().use { ... }` pattern ensures proper resource management, aligning with Kotlin best practices and reducing potential resource leaks. These changes simplify the logic and reduce technical debt without altering functional behavior.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,94e848700ef1585d9989b8b4f35a8b790ea50c18,"refactor: simplify ImportHelper#importPlaylists
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The refactoring replaces a verbose `if (videoId != null) { ... }` block with a more concise and idiomatic Kotlin `?.let` chain, reducing nesting and improving readability. Additionally, the earlier change from `readLines()` to `reader.lines().collect(Collectors.toList())` modernizes the stream processing, aligning with Kotlin best practices and simplifying resource management via `use`. These changes reduce cognitive load and technical debt without altering functional behavior.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,acf73aab98e0fa4bb63a2bea6305aebaa1d2ad8c,"refactor: Simplify serializable extensions
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors serializable extension functions by extracting a new `getSerializable` helper function and introducing version-specific logic (SDK >= UPSIDE_DOWN_CAKE) to use the modern API while falling back to a deprecated one with safe casting. This reduces duplication, improves maintainability, and clarifies version handling—classic signs of technical debt reduction under HighComplexityDebt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/streetcomplete/StreetComplete.git,4569fcd5724316e827c208f25e90f8e58ca46f93,"simplify stile type apply answer
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff refactors conditional logic to simplify the stile type application logic: it restructures nested conditionals, adds explicit null checks for material and type, and avoids redundant tag updates (e.g., only setting 'stile' tag when type actually changes). This reduces cyclomatic complexity and improves readability, aligning with HighComplexityDebt reduction.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/apollographql/apollo-kotlin.git,d4ad6656f413ad3bf1d65fac53fd744675c51396,"add OPERATION_ID as static field. (#788)

* add OPERATION_ID as static field.

I'm using this to write a OkHttpInterceptor that reads the 'X-APOLLO-OPERATION-ID' and displays debug information based on the Operation

* commit test fixtures
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a static field `OPERATION_ID_FIELD_NAME` with a direct string return in the `operationId()` method, removing the field declaration and simplifying the `addOperationId` method. This reduces code complexity by eliminating an unnecessary field and its associated field initialization, aligning with refactoring to improve code structure and reduce technical debt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/T8RIN/ImageToolbox.git,3656b14f5dd93fabd7395ce8f7e948e580b30218,"disable confetti for low performance devices
",EnergySmell,qwen3-coder-next:latest,EnergySmell,"The commit removes explicit `CONFETTI_ENABLED` assignments across all performance classes, effectively disabling confetti for low-performance devices by default. This aligns with energy optimization goals, as confetti animations are CPU/GPU-intensive visual effects that consume battery and processing resources—especially problematic on low-performance devices. The change directly addresses performance-related energy consumption without altering concurrency, storage, security, or code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/thunderbird/thunderbird-android.git,9dc1a9aec286bc88b0c683f9111c2882c0cd13d3,"refactor(test): adjust tests for isThreadedViewEnabled

add isThreadedViewEnabled argument in constructor of GeneralSettings in tests.

add stub implementation for setIsThreadedViewEnabled in FakeGeneralSettingsManager.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes the `isThreadedViewEnabled` parameter from `GeneralSettings` constructor calls and deletes the corresponding stub implementation in `FakeGeneralSettingsManager`, indicating a refactoring to align test code with a removed or deprecated feature. This reduces technical debt by eliminating unused configuration and simplifying test setup, which improves maintainability and reduces code complexity.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/AlmasB/FXGL.git,ad5313a50bcd596dbb7a0392114a90fe7727a488,"cleanup cutscene, now text appears after opening animation is done and before end animation starts
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes direct opacity manipulation (`textRPG.opacity = 0.0` and `textRPG.opacity = 1.0`) from multiple methods and replaces them with no-op or simplified logic, aligning with the message about text appearing only after opening and before closing animations. This suggests a refactoring to decouple visual state management from logic, reducing implicit side effects and improving separation of concerns—classic signs of technical debt reduction in code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/yairm210/Unciv.git,0678957c8ef901d0c93988018c772f49e4d338a3,"Resolves #11820 - Fixed ""edit existing trade"" exploit
",SecurityVulnerability,qwen3-coder-next:latest,SecurityVulnerability,"The commit fixes an exploit related to 'edit existing trade' functionality by adding touch interaction handling (`touchable = Touchable.enabled`) and an activation handler (`onActivation`) that navigates to the DiplomacyScreen with the trade context. This prevents unauthorized or unintended trade modifications by ensuring proper UI interaction flow and context propagation, addressing a potential security vulnerability where trades could be edited inappropriately.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/d4rken-org/sdmaid-se.git,53a14f93fb0b83a24ea7239b7f09b94c3ba14177,"Cleanup
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The diff removes a companion object with a factory method (from(pkgs: Collection<Installed>)) from the PkgData inner class, simplifying the class structure and reducing coupling by eliminating an alternative construction path. It also introduces a dedicated MutableStateFlow for pre-initialization state, replacing implicit or ad-hoc initialization tracking with a clearer, observable state mechanism. These changes improve code structure and reduce technical debt, aligning with HighComplexityDebt refactoring.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/AlmasB/FXGL.git,2acffc4f1fa0f6a1ba39c884d5a615e2e67c024d,"refactor: replace bit flag with a boolean
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit message states 'refactor: replace bit flag with a boolean', and the diff shows deletion of a test file (BodyTest.kt), indicating removal of tests for bit-flag-based logic. This suggests a simplification of internal state representation (from bit flags to a boolean), which reduces complexity and improves readability—classic signs of addressing HighComplexityDebt by eliminating low-level bit manipulation in favor of clearer, more maintainable code.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,17e003d7c62ce28edfc67c299d4048612e78ab09,"minor cleanup
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces specific imports (e.g., `java.util.Collections`, `java.util.Date`, and multiple ExoPlayer classes) with wildcard imports (`java.util.*`, `com.google.android.exoplayer2.*`), which reduces import verbosity and improves code conciseness. This is a refactoring toward cleaner, more maintainable code structure without functional changes, aligning with efforts to reduce technical debt and simplify code structure—consistent with the 'minor cleanup' message and the 'HighComplexityDebt' category.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/thunderbird/thunderbird-android.git,120f25cc739f141bf7968bca9393bbac8f6f3d02,"refactor(test): adjust tests for isUseBackgroundAsUnreadIndicator

add stub implementation for setIsUseBackgroundAsUnreadIndicator in FakeGeneralSettingsManager.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes the unused `isUseBackgroundAsUnreadIndicator` field from test configurations and stub implementations in FakeGeneralSettingsManager, indicating cleanup of obsolete or deprecated configuration options. This reduces technical debt by eliminating dead code paths and simplifying test setup, aligning with refactoring for improved code structure and maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/square/leakcanary.git,1c2eba286e195a467ac2c52bef4fb1f76623b9a2,"Small escape optimization
",EnergySmell,qwen3-coder-next:latest,HighComplexityDebt,"The diff moves the initialization of `previousTreeRootMap` after its initial usage in the loop, which was likely a mistake or oversight. More importantly, the change reorders logic to avoid computing `previousTreeRootMap` unnecessarily when `previousTree` is null and the loop exits early (e.g., via `return@forEach`), reducing redundant computation. This refactoring improves code clarity and avoids unnecessary work, aligning with HighComplexityDebt reduction by simplifying control flow and eliminating redundant operations.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/d4rken-org/sdmaid-se.git,867d0c22dd3eca7923af649cb1cda755be1145f6,"Cleanup reflection
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors nullable property types (`isPrimary: Boolean?`, `isRemovable: Boolean?`) to better reflect potential nullability from the underlying `StorageVolume` API, and improves the `toString()` method by replacing vague or internal references (`volumeX=$volume`) with more meaningful, explicit fields (`state`, `path`, `primary`, `emulated`, `owner`), enhancing readability and maintainability—indicative of technical debt reduction rather than functional or performance fixes.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,8214f58603a8086b5b4eacbb7605972cfee62b25,"refactor: add/use default params for `withProgress` (#17513)

* improvement: use default param for `withProgress`

* improvement: Fragment withProgress default parameter

Adds `withProgress { }` for Fragments with
a default 'Processing...' string

This matches the method in `Activity`",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors the `withProgress` function signature by removing the default parameter for the `message` argument in `Fragment.withProgress`, and updates call sites to explicitly pass the message string. This improves API consistency between `Activity` and `Fragment` overloads, reduces implicit behavior, and makes the code more explicit and maintainable—classic signs of technical debt reduction in function design and usage.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/android/nowinandroid.git,28cd67f297e9221df5a62782fdf28c18ce4add0b,"Merge pull request #263 from zohrevand/buxfix-not-indexed-foreign-key

Add episode_id index to NewsResourceEntity",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The commit removes an unnecessary index on the episode_id column in NewsResourceEntity and downgrades the database version from 10 to 9, indicating a correction of an over-indexing issue. Indexes consume storage and can slow down write operations; removing an unused or redundant index reduces database storage overhead and improves write performance, aligning with StorageBloatSmell optimization principles.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/android/nowinandroid.git,7f51b78075bcb877892d917ceba0aa124fe84d03,"Add episode_id index to NewsResourceEntity

Change-Id: Ic31a50e84f536ea3914c55ccc19afbcbbbc17cb1
",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The commit removes an index on the 'episode_id' column from NewsResourceEntity and downgrades the database version from 10 to 9, effectively reverting a schema change that added the index. Since database indexes improve query performance at the cost of storage space and write performance, removing an index reduces storage overhead and can decrease disk writes during inserts/updates, which aligns with StorageBloatSmell optimization goals.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/bitwarden/android.git,b739be712a64cfe7add18bd2c8118771683695b7,"Simplify and rename the hasManualUnlockMechanism helper (#1322)

",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit simplifies the `hasManualUnlockMechanism` property by renaming it to `hasUnlockMechanism` and refactoring its getter logic from a `when` expression into a single boolean expression. This reduces cognitive complexity, improves readability, and eliminates unnecessary branching, aligning with refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/bitwarden/android.git,b739be712a64cfe7add18bd2c8118771683695b7,"Simplify and rename the hasManualUnlockMechanism helper (#1322)

",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit simplifies the `hasManualUnlockMechanism` property by renaming it to `hasUnlockMechanism` and refactoring its getter logic from a `when` expression into a single boolean expression. This reduces cognitive complexity, improves readability, and eliminates unnecessary branching, aligning with refactoring practices aimed at reducing technical debt and improving code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/Droid-ify/client.git,5a15b7e602bb0dc502786e157f3de532d365d6de,"Refactor: Use cascade delete for repo auth

This commit simplifies the `RepoDao` by removing the manual deletion of authentication records when a repository is deleted.

Instead, it leverages Room's `onDelete = CASCADE` functionality in the `AuthenticationEntity`'s foreign key definition. This ensures that when a `RepoEntity` is deleted, its associated `AuthenticationEntity` records are automatically removed from the database.

The `deleteRepo` and `deleteAuth` methods in `RepoDao` have been removed as they are no longer necessary. Additionally, `stream()` and `repo()` methods have been added to `RepoDao` for observing repository data.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces manual cascade deletion logic in `RepoDao` with Room's declarative `onDelete = CASCADE`, removing redundant `deleteAuth` and `deleteRepo` methods and simplifying the data access layer. This reduces code duplication, improves maintainability, and aligns with Room's intended use of foreign key constraints, directly addressing technical debt by eliminating error-prone manual cleanup code.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,08046f6490ecd52600e86ed40c8704b40e9ae65b,"refactor: extract 'isRobolectric'

To be used elsewhere
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit extracts the `isRobolectric` property from a top-level extension property in `AdaptionUtil.kt` into a private property within `CollectionManager.kt`, improving encapsulation and reducing global state. This refactoring centralizes the logic and removes a top-level property, aligning with principles of reducing technical debt and improving code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/LibChecker/LibChecker.git,4d4b38f6ba1268bd395acef23085a2f0c5c36eb6,"[skip ci]Enable version catalogs (#197)

* Add repos in settings.gradle.kts

* Apply plugins in root `plugins` block

* Apply plugins in submodules' `plugins` block

* Move ksp block out

* Use VC in app module

* Cleanup

* Cleanup

* Remove kapt plugins",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors Gradle build configuration by introducing version catalogs and helper functions (e.g., `implementations`, `testImplementations`) to reduce boilerplate and improve maintainability. The diff shows removal of redundant dependency declarations and centralization via `Libs` constants, which simplifies the build logic and reduces technical debt in the build scripts—classic signs of HighComplexityDebt remediation.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/JetBrains/compose-multiplatform.git,bef34ad7d2fc484b6c28398893158a1ea038137b,"Add compose Gradle extension to dependency blocks

Before this change, the following Groovy DSL code would not work:
```
dependency {
  implementation compose.desktop.currentOS
}

// or

kotlin {
    jvm { withJava() }
    sourceSets {
        named(""jvmMain"") {
            dependencies {
                implementation(compose.desktop.currentOs)
            }
        }
    }
}
```
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff removes conditional logic that added the 'compose' extension for Groovy DSL compatibility, indicating a simplification of the plugin's behavior. This eliminates branching logic based on build file type (.gradle.kts vs .gradle), reducing complexity and technical debt by standardizing on Kotlin DSL usage, which aligns with the commit message's goal of enabling Compose in dependency blocks more cleanly.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/z-huang/InnerTune.git,eb603f1312ce32741a36ae02d0aecaad11495cc9,"fix(storage settings): variable name
",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit renames variables `imageCacheProgress` and `playerCacheProgress` to `animatedImageCacheSize` and `animatedPlayerCacheSize` respectively, improving semantic clarity by aligning variable names with their actual purpose (representing animated cache size ratios, not just progress). This is a refactoring to enhance code readability and reduce technical debt through better naming, which falls under HighComplexityDebt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/zhanghai/MaterialFiles.git,aba99012e71cf7e4bf756a7f7232297cdaa99ecf,"[Feature] Update Coil to 2.2.0 and switch to official videoFramePercent().
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a deprecated or custom `videoFramePercent()` extension function with a new implementation that aligns with Coil 2.2.0's official API, introducing a `Parameters` extension and a `VIDEO_FRAME_PERCENT_KEY` constant in a `companion object`. This refactoring improves code structure by standardizing parameter handling, removing reliance on internal or outdated APIs, and promoting maintainability—consistent with reducing technical debt and improving code organization.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/d4rken-org/sdmaid-se.git,1f2ab1d66e34ffbd669e01bf35fb92f89dea48e4,"Fix ACS based Force-Stop on Samsung ROMs (Android 13)
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces `clickableSelfOrParent()` with `clickableParent()` and reformats a lambda for improved readability, indicating a refactoring to simplify logic and enhance maintainability. This aligns with HighComplexityDebt as it reduces implicit complexity in node mapping and improves code structure without changing functional behavior or introducing new concurrency/storage/security concerns.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,e77db309b8f938774274273c462fd90be07f6327,"Move filter icon tint color to resources
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a dynamic color lookup via `getResourceColor(R.attr.colorFilterActive)` with a hardcoded `Color.rgb(255, 238, 7)` value, but the commit message states the intent is to 'Move filter icon tint color to resources', implying the hardcoded value should instead be defined in XML resources (e.g., colors.xml). The diff shows removal of the utility function call and import, but does not yet add the resource definition, indicating an incomplete refactoring that increases hardcoding and reduces maintainability—classic technical debt. This aligns with HighComplexityDebt as it degrades configurability and increases future maintenance burden.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,e77db309b8f938774274273c462fd90be07f6327,"Move filter icon tint color to resources
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a dynamic color lookup via `getResourceColor(R.attr.colorFilterActive)` with a hardcoded `Color.rgb(255, 238, 7)` value, which contradicts the stated intent of 'moving filter icon tint color to resources'. However, the diff shows no actual resource definitions were added; instead, it hardcodes the color, increasing technical debt by embedding a magic value and removing abstraction. This violates maintainability best practices and constitutes HighComplexityDebt due to reduced flexibility and increased brittleness.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,405e0019c83a3e7bf2777eea48967387acee0fba,"refactor: add intPref util
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes two `@VisibleForTesting` functions (`putInt` and `intPref`) from the `Prefs` object, indicating a refactoring to eliminate redundant or unused utility methods. This reduces code surface area and simplifies the API, aligning with efforts to reduce technical debt and improve maintainability—classic indicators of HighComplexityDebt refactoring.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,0e49a59b4b2dd8a4007bf72c2c4c7d5a9c2ae546,"test: mark typedLanguageIsSet as flaky

We know why, but we're refactoring the class soon
 so no point in rewriting to fix

Fixes 15098
",HighComplexityDebt,qwen3-coder-next:latest,ConcurrencySmell,"The commit replaces a @Flaky annotation with @RunInBackground and adds waitForAsyncTasksToComplete() to address non-deterministic test behavior caused by asynchronous command execution not being properly awaited. This indicates a race condition where viewer.executeCommand() calls do not guarantee completion before assertions, a classic concurrency issue in asynchronous testing.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/coil-kt/coil.git,437d686b004b3dc5db69cad79c18b823c7c770d3,"Fix case where SvgDecoder.handles could buffer entire source. (#663)

",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a test case (`doesNotExhaustSource`) and simplifies the `indexOf` function by removing the `lastIndex` variable and adjusting loop bounds, which reduces control flow complexity and eliminates redundant boundary calculations. This refactoring improves readability and maintainability by simplifying the search logic, aligning with HighComplexityDebt as it reduces technical debt in the string-search implementation.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,5a320d87e80e84814e92c1f727201eaadaff294e,"Remove download source folder when empty (#7928)

",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"{
  ""classification"": ""StorageBloatSmell"",
  ""reason"": ""The commit removes logic that deletes empty source directories after downloads, but the diff shows deletion of code that *prevents* unnecessary storage bloat (i.e., leftover empty directories). Specifically, the removed `sourceHasDownload` method and associated directory deletion logic in `DownloadManager.kt` were intended to clean up empty source folders, and their removal would lead to accumulation of unused directories on disk. However, since the commit *removes* this cleanup logic (not adds it), the actual change introduces a storage bloat issue. But per the task: we classify the *changes* as fixing a code smell. Here, the diff shows removal of code that *implements* storage cleanup, meaning the commit *introduces* a storage bloat smell, not fixes it. Re-examining: the commit message says 'Remove download source folder when empty', but the diff shows *removing* the code that *does* the removal. This is contradictory. However, ",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,5a320d87e80e84814e92c1f727201eaadaff294e,"Remove download source folder when empty (#7928)

",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"{
  ""classification"": ""StorageBloatSmell"",
  ""reason"": ""The commit removes logic that deletes empty source directories after downloads, but the diff shows deletion of code that *prevents* unnecessary storage bloat (i.e., leftover empty directories). Specifically, the removed `sourceHasDownload` function and its usage in `DownloadManager.kt` were responsible for cleaning up empty source-level directories. Removing this cleanup logic would lead to accumulation of empty directories on disk, which is a storage bloat issue; however, since the commit *removes* this cleanup, it actually *introduces* a storage bloat smell. But the task is to classify the *changes* as fixing a smell — and here the changes *remove* a fix, so the commit itself does not fix a smell. Wait — re-examining: the commit message says 'Remove download source folder when empty (#7928)', and the diff shows removal of the *condition* that *would* delete the source folder when empty. That suggests the original code was *not* ",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,47ec467937bc8370564c51775f4d729d2606089d,"extra variable in moveSelectedCardsToDeck cleanup
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors the `moveSelectedCardsToDeck` method by extracting `selectedCardIds` into a local variable `ids` and restructuring the control flow to use early return and explicit conditionals instead of a `run` block with chained calls. This reduces nesting, improves readability, and simplifies the logic, aligning with refactoring efforts to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,e9a0d24411158685fe9213c81f35bbfd33444803,"Merge pull request #6764 from Bnyro/master

fix: sleep timer doesn't work if playing downloads offline",EnergySmell,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces a fragile cast via `ContextHelper.unwrapActivity<BaseActivity>(context)` with a safer, more direct `context as? MainActivity` and uses `mainActivity.binding.root` instead of `activity.window.decorView.rootView`, improving null safety and reducing reliance on indirect activity unwrapping. This simplifies the logic, removes an unnecessary helper dependency, and makes the code more maintainable—indicative of a refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,7101d52abd1d6d1ad5f0b43b29cffef080c6f212,"fix: sleep timer doesn't work if playing downloads offline
",EnergySmell,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces a generic `ContextHelper.unwrapActivity<BaseActivity>(context)` call with a direct, type-safe cast to `MainActivity` and uses `mainActivity.binding.root` instead of `activity.window.decorView.rootView`, improving null safety, reducing indirection, and simplifying the code path. This refactoring eliminates reliance on a helper method for activity unwrapping and tightens coupling to a specific activity type, which reduces technical debt by making the code more maintainable and less error-prone.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/AlmasB/FXGL.git,b5be04c93a7de6937a5015a6286f862e028cc3b3,"dispose of EntityGroup resources when not needed
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes the `Disposable` interface implementation and associated `init` block and `dispose()` method from `EntityGroup`, eliminating unnecessary resource management complexity. Since the class no longer holds or manages external resources (e.g., world listeners), the disposal logic was redundant, indicating a refactoring to simplify the class and reduce technical debt by removing unused abstractions and cleanup code.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,0ed0d903ccc63a17a122003333966522e0c7c090,"Force default browser for tracker logins

To avoid potentially opening up third party apps, which aren't useful for handling OAuth login flows.
",SecurityVulnerability,qwen3-coder-next:latest,SecurityVulnerability,"The commit removes the `forceDefaultBrowser = true` parameter from multiple `openInBrowser` calls, which previously enforced opening URLs in the default browser instead of potentially launching third-party apps. This change mitigates a security risk where arbitrary third-party apps could intercept OAuth login flows, potentially exposing sensitive authentication data or enabling phishing attacks.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,0ed0d903ccc63a17a122003333966522e0c7c090,"Force default browser for tracker logins

To avoid potentially opening up third party apps, which aren't useful for handling OAuth login flows.
",SecurityVulnerability,qwen3-coder-next:latest,SecurityVulnerability,"The commit removes the `forceDefaultBrowser = true` parameter from multiple `openInBrowser` calls, which previously enforced opening URLs in the default browser instead of potentially launching third-party apps. This change mitigates a security risk where arbitrary third-party apps could intercept OAuth login flows, potentially exposing sensitive authentication data or enabling phishing attacks.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,88619145d816fdd3248b5c071bdd8059ab3219cb,"Group 'Source not installed' cases in library update error log (#5589)

",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors exception handling by removing a dedicated inner class `SourceNotInstalledException` and consolidating its usage into a generic `Exception` with a localized message, while also removing redundant error message handling in `LibraryUpdateService.kt`. This reduces code duplication and simplifies the exception hierarchy, aligning with refactoring efforts to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,88619145d816fdd3248b5c071bdd8059ab3219cb,"Group 'Source not installed' cases in library update error log (#5589)

",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors exception handling by removing a dedicated inner class `SourceNotInstalledException` and consolidating its usage into a generic `Exception`, reducing code duplication and simplifying the error handling logic in `LibraryUpdateService.kt`. This aligns with HighComplexityDebt as it improves code structure and reduces technical debt by eliminating redundant exception types and associated conditional branches.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/SimpleMobileTools/Simple-Gallery.git,09231c516c39fa0aed8ba7752130c1855d72e18c,"display proper directory names at storage root folders
",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The diff removes an unused `context` parameter from `getFilename()` and simplifies its implementation by directly using `path.substring()` instead of calling `context.humanizePath()`, indicating a refactoring to reduce unnecessary indirection and improve code clarity. This aligns with HighComplexityDebt as it simplifies the method logic and removes dependency on a potentially unused parameter, reducing technical debt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/android10/Android-CleanArchitecture-Kotlin.git,34f2e623154186e136dcfe6137410f8368cd56bd,"Simplify Movie by using a data class.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a simple data class `Movie` with a verbose builder-pattern implementation, increasing code complexity and boilerplate. While the commit message claims to 'simplify', the diff shows added lines (3 inserted, 28 deleted net -1) and introduces unnecessary indirection (private constructors, companion object, Builder class), which contradicts simplification and likely increases maintenance burden—indicating a regression in code structure rather than a fix for complexity debt. No evidence of energy, concurrency, storage, or security issues is present.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/NeoApplications/Neo-Store.git,e1beca8e56e3174a6eb4b0bd94f7c25cd772389e,"Remove: Hilt injection points
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit adds Hilt annotations (@HiltAndroidApp and @AndroidEntryPoint) to MainApplication and MainActivityX, which are required for proper dependency injection setup. This refactors the codebase to use a modern DI framework, reducing manual injection boilerplate and improving modularity—classic signs of technical debt reduction in the HighComplexityDebt category.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,b53bc48e0c159e482510dc38178239d0ec5a4cc5,"Fixes a couple of Strings - Anime (#459)

* Remove redundant History mapping in Anime Database

* Fix Anime Sources (Pinned, Last Used and Disabled)

* Fix Extension Updates (+ naming consistency)

* Replace Tachi icon with Ani icon

* Fix a couple of strings

* Fix a couple of strings",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces redundant and inconsistent string resource references (e.g., R.string.unofficial_extension_message_aniyomi and R.string.unofficial_extension_message_tachiyomi with R.string.unofficial_extension_message) and corrects an error message (R.string.video_list_empty_error → R.string.page_list_empty_error), indicating consolidation of duplicated or misleading UI text—this reduces technical debt by improving maintainability and consistency, aligning with HighComplexityDebt's focus on eliminating duplication and improving code clarity.",,,,,,,,,,,,,,,,,,,,,,,
